80010000 rdata
8005b060 VehGroundSkids_Subset2
8005b13c VehGroundSkids_Main

8005b80c VehLap_UpdateProgress

// unknown 8005bb24
8005bd6c VehPhysCrash_BounceSelf
8005bed8 VehPhysCrash_AI
8005c020 VehPhysCrash_Attack
8005c20c VehPhysCrash_AnyTwoCars

// unknown 8005cf0c -- OnAccelerationForce?
8005d01c VehPhysForce_OnGravity
8005d868 VehPhysForce_OnApplyForces
8005d9b4 VehPhysForce_CollideDrivers
8005dc3c VehPhysForce_TranslateMatrix
8005e6a4 VehPhysForce_RotAxisAngle

// unknown 8005e954

8005ea94 VehPhysGeneral_PhysAngular
8005f260 VehPhysGeneral_LerpQuarterStrength
8005f290 VehPhysGeneral_LerpToForwards
8005f3a8 VehPhysGeneral_JumpGetVelY
8005f438 VehPhysGeneral_JumpAndFriction
8005fd14 VehPhysGeneral_SetHeldItem
80060290 VehPhysGeneral_GetBaseSpeed

// Player_Steer, way different in Sep3?
80060444 VehPhysJoystick_ReturnToRest
800604b8 VehPhysJoystick_GetStrength
800605d4 VehPhysJoystick_GetStrengthAbsolute

80060624 VehPhysProc_Driving_PhysLinear
80061834 VehPhysProc_Driving_Audio
80061854 VehPhysProc_Driving_Update
8006197c VehPhysProc_Driving_Init

80061ab0 VehPhysProc_FreezeEndEvent_PhysLinear
80061b0c VehPhysProc_FreezeEndEvent_Init

80061bb8 VehPhysProc_FreezeVShift_Update
80061c0c VehPhysProc_FreezeVShift_ReverseOneFrame
80061c9c VehPhysProc_FreezeVShift_Init

80061d54 VehPhysProc_PowerSlide_PhysAngular
8006243c VehPhysProc_PowerSlide_Finalize
80062454 VehPhysProc_PowerSlide_Update
800626dc VehPhysProc_PowerSlide_PhysLinear
80062728 VehPhysProc_PowerSlide_InitSetUpdate
8006273c VehPhysProc_PowerSlide_Init

8006284c VehPhysProc_SlamWall_PhysAngular
80062900 VehPhysProc_SlamWall_Update
80062908 VehPhysProc_SlamWall_PhysLinear
80062934 VehPhysProc_SlamWall_Animate
800629dc VehPhysProc_SlamWall_Init

80062afc VehPhysProc_SpinFirst_Update
80062b4c VehPhysProc_SpinFirst_PhysLinear
80062bd0 VehPhysProc_SpinFirst_PhysAngular
80062cb4 VehPhysProc_SpinFirst_InitSetUpdate
80062cc8 VehPhysProc_SpinFirst_Init

80062e34 VehPhysProc_SpinLast_Update
80062e74 VehPhysProc_SpinLast_PhysLinear
80062eac VehPhysProc_SpinLast_PhysAngular
8006305c VehPhysProc_SpinLast_Init

800630f4 VehPhysProc_SpinStop_Update
800630fc VehPhysProc_SpinStop_PhysLinear
80063128 VehPhysProc_SpinStop_PhysAngular
800631dc VehPhysProc_SpinStop_Animate
800632d8 VehPhysProc_SpinStop_Init

80063370 VehPickState_NewState

800639ec VehPickupItem_MaskBoolGoodGuy
80063a40 VehPickupItem_MaskUseWeapon
80063d9c VehPickupItem_MissileGetTargetDriver
800640d0 VehPickupItem_PotionThrow
80064214 VehPickupItem_ShootNow
800654ec VehPickupItem_ShootOnCirclePress

80065584 VehStuckProc_MaskGrab_FindDestPos
80065ab8 VehStuckProc_MaskGrab_Particles
80065b54 VehStuckProc_MaskGrab_Update
80065c44 VehStuckProc_MaskGrab_PhysLinear
80065c94 VehStuckProc_MaskGrab_Animate
80065fb8 VehStuckProc_MaskGrab_Init

800662a4 VehStuckProc_PlantEaten_Update
8006635c VehStuckProc_PlantEaten_PhysLinear
800663c8 VehStuckProc_PlantEaten_Animate
800665d8 VehStuckProc_PlantEaten_Init

80066738 VehStuckProc_RIP_Init // (tombstone sep3)

80066768 VehStuckProc_RevEngine_Update
8006687c VehStuckProc_RevEngine_PhysLinear
80066984 VehStuckProc_RevEngine_Animate
80066d54 VehStuckProc_RevEngine_Init

80066ea4 VehStuckProc_Tumble_Update
80066ed8 VehStuckProc_Tumble_PhysLinear
80066f58 VehStuckProc_Tumble_PhysAngular
8006704c VehStuckProc_Tumble_Animate
800670ac VehStuckProc_Tumble_Init

800671fc VehStuckProc_Warp_MoveDustPuff
800673b8 VehStuckProc_Warp_AddDustPuff1
8006744c VehStuckProc_Warp_AddDustPuff2
// extra here in Sep3
800679f0 VehStuckProc_Warp_PhysAngular
80067c0c VehStuckProc_Warp_Init

// extra here in sep3 (tombstone vibrate)

80067d98 VehTalkMask_ThTick
80067f80 VehTalkMask_Init
80067fec VehTalkMask_PlayXA
80068054 VehTalkMask_boolNoXA
80068064 VehTalkMask_End

8006808c VehTurbo_ProcessBucket
80068178 VehTurbo_ThDestroy
800681d0 VehTurbo_ThTick

800689b8 DrawSky_Full
80068acc DrawSky_Piece

80068c78 AnimateQuad
80068d14 AnimateQuadVertex
80068d9c TRIG_AngleSinCos_r19r17r18

80068e04 DrawConfetti
800692cc TRIG_AngleSinCos_r15r16r17

// hole: definitely functions between these
80069334 RenderBucket_DrawFunc_Normal
800696E8 RenderBucket_UncompressAnimationFrame
800698b0 RenderBucket_Execute
80069B74 RenderBucket_DrawInstPrim_Normal
80069c7c RenderBucket_InitDepthGTE
80069C98 RenderBucket_DrawInstPrim_KeyRelicToken
80069E38 RenderBucket_DrawFunc_Split
8006A054 Draw_Uncompress2
8006A8D8 Draw_KartFlames
8006AD38 Draw_KartInWaterMud

// more unknowns ^^

8006b0ac ConvertRotToMatrix
8006b180 ConvertRotToMatrix_Transpose

// == 40 more functions, only stubbed in 926 ==

8006b420 SquareRoot0_stub
8006b4f8 ApplyMatrixLV_stub 
8006ec78 RenderLists_Init1P2P
8007049c ThTick_FastRET
800704f4 ThTick_SetAndExec
8007050c ThTick_Set

// libs in the exe
// ==============================

// first lib moved lower in this build,
// some other lib here (modchip check?)

80070df0 DrawOTag
80070f20 PutDrawEnv
80071418 SetDrawEnv

// unknown functions

80072d68 ResetCallback
80072d98 InterruptCallback
80072dC8 DMACallback
80072dF8 VSyncCallback

// unknown functions

// first functions of USA Retail,
// moved here for some reason in Japan Trial
800734E0 RotTrans
80073510 ratan2
80073690 memset
800736A0 strcmp
800736B0 SetTransMatrix
800736D0 SetRotMatrix
// printf moved here in sep3
80073700 strncpy
80073710 SpuSetTransferMode
80073740 CdStatus
80073750 CdMode
80073760 CdLastCom
80073770 CdLastPos
8007377c CdReset
8007379c CdSetDebug
800737B0 CdReady
800737D0 CdSyncCallback
800737E4 CdReadyCallback
800737F8 CdControl
80073934 CdControlF
80073A68 CdControlB
80073BB4 CdGetSector
80073BD4 CdGetSector2
80073BF4 CdDataCallback
80073C18 CdDataSync
80073C38 CdIntToPos
80073D3C CdPosToInt
80073DBC CdInit

// unknown functions

80073F0C SpuSetIRQ
8007404C SpuSetIRQCallback
8007408C CdSearchFile

// unknown functions

800749FC SpuSetTransferCallback
80074A2C SpuSetIRQAddr
80074A6C SpuSetCommonCDVolume
80074A8C SpuReadDecodedData

// vsync moved?
80074afc AddPrim // here in 903 and 1006
80074b3c SetLightMatrix
80074b6c PadGetState
80074c3c PadInitMtap
80074d9c PadStartCom
80074E68 PadStopCom
80074EAC PadSetActAlign
// unknown function
8007501C PadSetMainMode
// unknown functions
8007517C PadSetAct
800751BC PadInfoAct
8007529C strcpy
800752AC SpuSetReverbModeParam
8007578C SpuSetReverbModeDepth
800757BC SpuSetReverb
8007588C SpuSetTransferStartAddr
800758EC SpuWrite
8007594C SpuIsTransferCompleted
800759FC SpuSetVoiceADSRAttr
80075B3C SpuSetVoicePitch
80075BAC SpuSetCommonCDMix
80075BEC SpuSetKey
80075DAC ExitCriticalSection
80075DBC SpuSetCommonMasterVolume
80075DDC SpuSetCommonCDReverb
80075E1C SpuSetReverbVoice
80075E4C SpuInit
80075E6C SpuSetVoiceVolume
80075EEC SpuSetVoiceStartAddr
80075F6C strncmp

// unknown functions

800764EC CdRead
80076688 CdReadSync
8007678C CdReadCallback

800767A0 SetGeomScreen
800767B0 SetGeomOffset
800767D8 InitGeom // ignore two instructions before it
80076860 SetDrawMove
800768C0 start
80076968 __main // ignore "break" before it
800769D8 BreakDraw
// unknown func
80076ACC SetRCnt
80076B68 GetRCnt
80076BA0 StartRCnt
80076BD0 StopRCnt
80076C04 ResetRCnt
80076C3C memcpy
// no strlen in 1006
80076C4C SetVideoMode
80076cec GetVideoMode //or GsGetWorkBase

// unknown at this point,
// this is where memcard (not in 1006)
// and VideoDec (mostly unk) happen

800771ac sprintf
80079548 printf


// ======== Overlays ==============

8009e6b0 OVR_Region1

// 221 (Crystal Challenge)
8009e6c4 CC_EndEvent_DrawMenu

// 222 (Arcade + Adv)
8009e6b8 AA_EndEvent_DrawMenu
8009f6ac AA_EndEvent_DisplayTime

// 223 (Relic Race)
8009e6d0 RR_EndEvent_UnlockAward
8009ec84 RR_EndEvent_DrawHighScore
8009F18C RR_EndEvent_DrawMenu

// 224 (Time Trial)
8009e6b8 TT_EndEvent_DisplayTime
8009e870 TT_EndEvent_DrawHighScore
8009ed7c TT_EndEvent_DrawMenu

// 225 (VS Battle)
8009e6cc VB_EndEvent_DrawMenu

8009fc6c OVR_Region2

// (226, 227, 228, 229, all same)
8009fc70 DrawLevelOvr1P
8009fc70 DrawLevelOvr2P
8009fc70 DrawLevelOvr3P
8009fc70 DrawLevelOvr4P

800aa9a4 OVR_Region3

// 230 (Main Menu)
800aaa5c MM_Battle_DrawIcon_Character
800aaaa4 MM_TransitionInOut
800aac60 MM_Title_MenuUpdate
800ab134 MM_Title_SetTrophyDPP // empty in japan builds
800ab13c MM_Title_CameraMove
800ab2dc MM_Title_ThTick
800ab7e8 MM_Title_Init
800aba54 MM_Title_CameraReset
800aba74 MM_Title_KillThread
800abb24 MM_Cheat_MaxWumpa
800abb5c MM_Cheat_UnlockRoo
800abb94 MM_Cheat_UnlockPapu
800abbcc MM_Cheat_UnlockJoe
800abc04 MM_Cheat_UnlockPinstripe
800abc3c MM_Cheat_UnlockFakeCrash
800abc74 MM_Cheat_UnlockPenta
800abcac MM_Cheat_UnlockTropy
800abce4 MM_Cheat_UnlockScrapbook
800abd1c MM_Cheat_UnlockTracks
800abd54 MM_Cheat_InfiniteMasks
800abd8c MM_Cheat_MaxTurbos
800abdc4 MM_Cheat_MaxInvisibility
800abdfc MM_Cheat_MaxEngine
800abe38 MM_Cheat_MaxBombs
800abe74 MM_Cheat_AdvDifficulty
800abeb0 MM_Cheat_SuperHard
800abeec MM_Cheat_IcyTracks // empty in 1006
800abef4 MM_Cheat_SuperTurboPads
800abf30 MM_Cheat_OneLap
800abf6c MM_Cheat_TurboCounter
800abfa8 MM_ParseCheatCodes
800ac154 MM_MenuProc_Main
800ac5bc MM_ToggleRows_PlayerCount // not in sep3
800ac6d4 MM_MenuProc_1p2p
800ac75c MM_MenuProc_2p3p4p
800ac7ec MM_ToggleRows_Difficulty
800ac918 MM_MenuProc_Difficulty
800ac99c MM_MenuProc_SingleCup
// MM_MenuProc_Language only in europe
800aca64 MM_MenuProc_NewLoad // unused in 1006
800acaf4 MM_AdvNewLoad_GetMenuPtr // unused in 1006
800acb00 MM_Characters_AnimateColors
800acbc0 MM_Characters_GetNextDriver
800acc58 MM_Characters_boolIsInvalid // not in sep3
800accd8 MM_Characters_GetModelByName
800acd80 MM_Characters_DrawWindows
800ad230 MM_Characters_SetMenuLayout
800ad3e8 MM_Characters_BackupIDs
800ad434 MM_Characters_PreventOverlap
800ad5d8 MM_Characters_RestoreIDs
800ad824 MM_Characters_HideDrivers
800ad8c0 MM_Characters_MenuProc
800aeb88 MM_TrackSelect_Video_SetDefaults
800aebd8 MM_TrackSelect_Video_State
800aec34 MM_TrackSelect_Video_Draw
800af0b4 MM_TrackSelect_boolTrackOpen
800af12c MM_TrackSelect_Init
800af238 MM_TrackSelect_MenuProc
800b036c MM_TrackSelect_GetMenuPtr
800b0378 MM_CupSelect_Init
800b03ac MM_CupSelect_MenuProc
800b0b0c MM_Battle_CloseSubMenu
800b0b20 MM_Battle_DrawIcon_Weapon
800b0cf0 MM_Battle_Init
800b0d08 MM_Battle_MenuProc
800b23cc MM_HighScore_Text3D
800b247c MM_HighScore_Draw
800b2df8 MM_HighScore_Init
800b2e38 MM_HighScore_MenuProc
800b34d8 MM_Scrapbook_Init
800b3508 MM_Scrapbook_PlayMovie
800b37a4 MM_ResetAllMenus
800b3828 MM_JumpTo_Title_Returning
800b3858 MM_JumpTo_Title_FirstTime
800b38e8 MM_JumpTo_BattleSetup
800b3924 MM_JumpTo_TrackSelect
800b3960 MM_JumpTo_Characters
800b399c MM_JumpTo_Scrapbook
800b5588 MM_Video_DecDCToutCallbackFunc
800b56a0 MM_Video_KickCD
800b57b0 MM_Video_VLC_Decode
800b5c80 MM_Video_StartStream
800b5d84 MM_Video_StopStream
800b5dfc MM_Video_AllocMem
800b5ff8 MM_Video_ClearMem
800b6018 MM_Video_DecodeFrame
800b6198 MM_Video_CheckIfFinished

// 231 (Race + Battle)
800aaa64 RB_MakeInstanceReflective
800aab68 RB_Player_KillPlayer
800aaeb8 RB_Player_ModifyWumpa
800aafa8 RB_MinePool_Init
800ab0a0 RB_MinePool_Remove
800ab0f8 RB_MinePool_Add
800ab16c RB_Hazard_HurtDriver
800ab1dc RB_Hazard_CollideWithDrivers
800ab30c RB_Hazard_CollideWithBucket
800ab3b4 RB_Hazard_ThCollide_Generic_Alt
800ab3e8 RB_Hazard_ThCollide_Missile
800ab474 RB_Hazard_ThCollide_Generic
800ab5d0 RB_Potion_OnShatter_TeethCallback
800ab620 RB_Potion_OnShatter_TeethSearch
800ab69c RB_Potion_ThTick_InAir
800aba38 RB_GenericMine_LInB
800abb48 RB_GenericMine_ThTick
800ac24c RB_GenericMine_ThDestroy
800ac30c RB_TNT_ThTick_ThrowOffHead
800ac448 RB_TNT_ThTick_SitOnHead
800ac70c RB_TNT_ThTick_ThrowOnHead
800ac928 RB_Explosion_ThTick
800ac9a8 RB_Hazard_CollLevInst
800aca8c RB_Hazard_InterpolateValue
800acb4c RB_MovingExplosive_ThTick
800ad474 RB_MovingExplosive_Explode
800ad520 RB_Warpball_FadeAway
800ad600 RB_Warpball_Death
800ad664 RB_Warpball_NewPathNode
800ad774 RB_Warpball_Start
800ad7d8 RB_Warpball_GetDriverTarget
800adaa8 RB_Warpball_SetTargetDriver
800adcdc RB_Warpball_SeekDriver
800adddc RB_Warpball_TurnAround
800adf98 RB_Warpball_ThTick
800aeb6c RB_MaskWeapon_FadeAway
800aedb8 RB_MaskWeapon_ThTick
800af274 RB_ShieldDark_ThTick_Pop
800af450 RB_ShieldDark_ThTick_Grow
800afdb8 RB_Player_ToggleInvisible
800afe64 RB_Player_ToggleFlicker
800aff18 RB_RainCloud_FadeAway
800afffc RB_RainCloud_ThTick
800b021c RB_RainCloud_Init
800b0454 RB_Explosion_InitPotion
800b062c RB_Explosion_InitGeneric
800b0710 RB_Blowup_ProcessBucket
800b07ec RB_Blowup_ThTick
800b08f4 RB_Blowup_Init
800b0bd4 RB_Burst_ProcessBucket
800b0d28 RB_Burst_ThTick
800b0e8c RB_Burst_CollThBucket
800b10a0 RB_Burst_CollLevInst
800b1150 RB_Burst_Init
800b15b4 RB_Burst_DrawAll
800b18bc RB_GetThread_ClosestTracker
800b211c RB_Baron_ThTick
800b27d0 RB_Baron_LInB
800b28e0 RB_Blade_ThTick
800b2974 RB_Blade_LInB
800b29d8 RB_Bubbles_RoosTubes
800b2d00 RB_CrateAny_ThTick_Explode
800b2d78 RB_CrateAny_ThTick_Grow
800b2e78 RB_CrateWeapon_ThCollide
800b3274 RB_CrateWeapon_LInC
800b3328 RB_CrateFruit_ThCollide
800b3718 RB_CrateFruit_LInC
800b37cc RB_CrateTime_ThCollide
800b3ba4 RB_CrateTime_LInC
800b3c58 RB_Crystal_ThCollide
800b3dd4 RB_Crystal_ThTick
800b3e78 RB_Crystal_LInC
800b3f44 RB_Crystal_LInB
800b3fe0 RB_Default_LInB
800b408c RB_CtrLetter_ThCollide
800b420c RB_CtrLetter_LInC
800b42d8 RB_CtrLetter_ThTick
800b4330 RB_CtrLetter_LInB
800b43dc RB_Banner_Animate_Init
800b46c0 RB_Banner_Animate_Play
800b47b0 RB_Banner_ThTick
800b47f4 RB_Banner_LInB
800b4980 RB_Armadillo_ThTick_TurnAround
800b4b70 RB_Armadillo_ThTick_Rolling
800b4db8 RB_Armadillo_ThCollide
800b4dcc RB_Armadillo_LInB
800b4f4c RB_Fireball_ThTick
800b5258 RB_Fireball_ThCollide
800b526c RB_Fireball_LInB
800b54bc RB_FlameJet_Particles
800b5724 RB_FlameJet_ThTick
800b5934 RB_FlameJet_LInB
800b5d54 RB_Follower_ProcessBucket
800b5e0c RB_Follower_ThTick
800b5efc RB_Follower_Init
800b6068 RB_Fruit_ThTick
800b6228 RB_Fruit_LInB
800b625c RB_Fruit_LInC
800b6334 RB_Minecart_ThTick
800b6810 RB_Minecart_LInB
800b6b88 RB_Orca_ThTick
800b6eb4 RB_Orca_ThCollide
800b6ec8 RB_Orca_LInB
800b71e4 RB_Plant_ThTick_Eat
800b74ec RB_Plant_ThTick_Grab
800b764c RB_Plant_ThTick_Transition_HungryToRest
800b76b0 RB_Plant_ThTick_Hungry
800b78a4 RB_Plant_ThTick_Rest
800b79a0 RB_Plant_LInB
800b7bfc RB_Seal_ThTick_TurnAround
800b7e18 RB_Seal_ThTick_Move
800b80d4 RB_Seal_ThCollide
800b80e8 RB_Seal_LInB
800b82a8 RB_Snowball_ThTick
800b8508 RB_Snowball_LInB
800b85f8 RB_Spider_DrawWebs
800b8844 RB_Spider_ThTick
800b8bbc RB_Spider_ThCollide
800b8bd0 RB_Spider_LInB
800b8dd4 RB_StartText_ProcessBucket
800b8ddc RB_StartText_LInB
800b8dec RB_Teeth_LInB
800b8e40 RB_Teeth_BSP_Callback
800b8f08 RB_Teeth_ThTick
800b90c4 RB_Teeth_LInC
800b921c RB_Teeth_OpenDoor
800b92bc RB_Turtle_ThTick
800b941c RB_Turtle_LInC
800b946c RB_Turtle_LInB

// 232 (AdvHub)
800aaab0 AH_WarpPad_GetSpawnPosRot
800aab88 AH_WarpPad_AllWarppadNum
800aad2c AH_WarpPad_MenuProc
800aada8 AH_WarpPad_SpinRewards
800aaef4 AH_WarpPad_ThTick
800ac2f4 AH_WarpPad_ThDestroy
800ac418 AH_WarpPad_LInB
800ad774 AH_Garage_ThDestroy
800ad7b4 AH_Garage_Open
800ad85c AH_Garage_ThTick
800adf44 AH_Garage_LInB
800ae278 AH_SaveObj_ThDestroy
800ae2b8 AH_SaveObj_ThTick
800ae6c4 AH_SaveObj_LInB
800ae8cc AH_Door_ThDestroy
800ae934 AH_Door_ThTick
800af600 AH_Door_LInB
800afa6c AH_Map_LoadSave_Prim
800afbb4 AH_Map_LoadSave_Full
800afdec AH_Map_HubArrow
800b0024 AH_Map_HubArrowOutter
800b03c8 AH_Map_HubItems
800b08ec AH_Map_Warppads
800b0b64 AH_Map_Main
800b0dcc AH_Pause_Destroy
800b0e4c AH_Pause_Draw
800b2018 AH_Pause_Update
800b2324 AH_HintMenu_FiveArrows
800b23f0 AH_HintMenu_MaskPosRot
800b2468 AH_HintMenu_MenuProc
800b2d64 AH_MaskHint_Start
800b2f14 AH_MaskHint_boolCanSpawn
800b2f24 AH_MaskHint_SetAnim
800b3240 AH_MaskHint_SpawnParticles
800b3358 AH_MaskHint_LerpVol
800b33fc AH_MaskHint_Update
800b3c0c AH_Sign_LInB // not in sep3

// 233 (Cutscene)
800aad88 CS_Thread_Particles
// ScriptCmd system is entirely removed in sep3
800aaf24 CS_ScriptCmd_ReadOpcode_GetShort
800aaf50 CS_ScriptCmd_ReadOpcode_GetInt
800aaf8c CS_ScriptCmd_ReadOpcode_GetInt_dup
800aafc8 CS_ScriptCmd_ReadOpcode_Main
800ab174 CS_ScriptCmd_OpcodeNext
800ab1a0 CS_ScriptCmd_OpcodeAt
800ab1c8 CS_Instance_InitMatrix
800ab2d4 CS_Instance_GetFrameData
800ab558 CS_Instance_GetNumAnimFrames
800ab5ec CS_Instance_SafeCheckAnimFrame
800ab648 CS_Instance_BoolPlaySound
800ab6c8 CS_DestroyPodium_StartDriving
800ab7f4 CS_Thread_UseOpcode
800ace40 CS_Thread_MoveOnPath
800ad26c CS_Thread_AnimateScale
800ad2cc CS_Thread_InterpolateFramesMS
800ad500 CS_Thread_ThTick
// small func here?
800ad7e8 CS_Boss_Init
800ad95c CS_Boss_ThTick
800adcfc CS_Boss_BoolShouldStart
800addac CS_Podium_Camera_ThTick
800ae2dc CS_Thread_Init
800ae774 CS_Podium_Prize_Spin
800ae948 CS_Podium_Prize_ThTick3
800aeb7c CS_Podium_Prize_ThTick2
800aec78 CS_Podium_Prize_ThTick1
800aee0c CS_Podium_Prize_ThDestroy
800aee44 CS_Podium_Prize_Init
800af1fc CS_Podium_Stand_Init
800af2b4 CS_Podium_FullScene_Init
800af660 CS_LevThread_LInB
800af830 CS_LevCamera_OnInit
800afaec CS_BoxScene_InstanceSplitLines
800b6690 CS_Garage_ZoomOut
800b6740 CS_Garage_MenuProc
800b7594 CS_Garage_GetMenuPtr
800b75a0 CS_Garage_Init
800b76b8 CS_Credits_AnimateCreditGhost
800b7860 CS_Credits_GetNextString
800b78ac CS_Credits_DestroyCreditGhost
800b7918 CS_Credits_DrawNames
800b7c20 CS_Credits_DrawEpilogue
800b7e18 CS_Credits_ThTick
800b7fdc CS_Credits_Init
800b82f0 CS_Credits_IsTextValid
800b831c CS_Credits_NewDancer
800b83e8 CS_Credits_NewCreditGhosts
800b8444 CS_Credits_End

// Injection points
8009ebe0 CC_EndOfFile
8009fb64 AA_EndOfFile
8009fc6c RR_EndOfFile
8009f480 TT_EndOfFile
8009f230 VB_EndOfFile
800aa924 X1_EndOfFile
800aa9a4 X2_EndOfFile
800a820c X3_EndOfFile
800a82c0 X4_EndOfFile
800b6358 MM_EndOfFile
800b9544 RB_EndOfFile
800b4604 AH_EndOfFile
800b884c CS_EndOfFile
